satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department_IT,department_RandD,department_accounting,department_hr,department_management,department_marketing,department_product_mng,department_sales,department_support,department_technical,salary_high,salary_low,salary_medium
0.99,0.75,6,139,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.4,0.5,2,130,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.25,0.83,3,257,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.38,0.56,2,154,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.09,0.77,6,290,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.84,0.54,3,245,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.83,0.87,3,156,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.87,0.88,5,262,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.46,0.49,2,138,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.38,0.53,2,156,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.43,0.55,2,129,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.97,0.93,5,137,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.65,0.56,3,221,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.85,0.52,4,174,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.83,0.89,4,136,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.8,0.52,3,147,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.73,0.97,6,189,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.79,0.84,4,240,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.18,0.73,6,231,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.95,0.78,4,245,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.74,0.83,4,210,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.22,0.61,3,148,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.31,0.86,3,266,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.4,0.55,2,147,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.78,0.54,4,102,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.57,0.92,6,267,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.66,0.56,4,185,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.75,0.81,5,227,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.95,0.84,3,240,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.38,0.64,3,111,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.44,0.52,2,128,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.37,0.72,3,183,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.63,0.98,4,210,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.36,0.51,2,130,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.44,0.51,2,145,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.11,0.84,6,252,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.84,0.74,3,234,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.91,0.6,4,133,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.79,0.93,5,268,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.86,0.57,3,162,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.91,0.77,3,195,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.83,0.98,4,259,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.11,0.91,7,287,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.1,0.9,6,301,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.87,0.49,4,213,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.83,0.99,3,226,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.94,0.84,5,240,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.57,0.82,5,218,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.45,0.46,2,142,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.43,0.82,2,221,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.37,0.48,2,160,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.38,0.47,2,128,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.72,0.95,5,271,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.73,0.67,4,205,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.44,0.53,2,140,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.49,0.51,2,182,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.72,0.78,3,229,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.85,0.58,4,186,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.69,0.72,2,190,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.09,0.8,7,283,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.8,0.98,3,209,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.75,0.99,5,254,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.6,0.54,4,182,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.36,0.46,2,157,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.38,0.45,2,129,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.77,0.99,4,260,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.1,0.87,6,284,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.1,0.95,7,301,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.37,0.52,2,157,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.74,0.87,5,224,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.43,0.51,2,155,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.11,0.84,6,251,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.82,0.83,4,245,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.82,0.87,4,239,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.1,0.79,6,294,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.41,0.5,2,153,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.8,0.51,4,213,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.37,0.5,2,142,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.92,0.97,4,201,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.11,0.8,6,286,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.58,0.84,4,271,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.13,0.89,4,249,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.96,0.62,4,217,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.95,0.74,4,258,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.84,0.44,5,131,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.41,0.54,2,153,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.37,0.49,2,151,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.18,0.48,4,240,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.78,0.51,3,172,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.11,0.92,7,293,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.81,0.83,3,196,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.86,0.98,3,158,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.71,0.65,4,239,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.22,0.88,5,154,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.36,0.51,2,144,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.81,0.93,5,270,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.71,0.68,4,228,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.43,0.5,2,137,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.56,0.73,4,148,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.39,0.47,2,142,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.7,0.84,3,260,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.44,0.55,2,141,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.23,0.72,6,121,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.97,0.66,6,164,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.4,0.5,2,135,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.6,0.97,3,164,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.57,0.6,2,163,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.61,0.62,3,191,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.78,0.58,3,224,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.4,0.46,2,132,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.51,0.58,3,155,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.45,0.5,2,126,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.88,0.71,5,255,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.38,0.45,2,156,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.89,0.96,5,221,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.88,0.51,4,139,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.58,0.76,4,197,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.72,0.94,4,258,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.83,0.86,4,139,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.1,0.81,6,309,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.71,0.65,3,190,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.37,0.5,2,141,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.67,0.36,4,97,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.32,0.66,3,144,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.76,0.65,3,254,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.6,0.7,5,229,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.57,0.66,3,268,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.73,0.86,4,245,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.74,0.67,5,216,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.83,0.92,5,267,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.38,0.45,2,132,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.79,0.82,4,220,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.37,0.52,2,157,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.86,0.79,3,106,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.75,0.54,6,138,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.92,0.93,5,240,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.43,0.57,2,160,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.93,0.78,2,188,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.78,0.72,4,258,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.76,0.49,3,138,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.96,0.62,4,253,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.97,0.63,3,141,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.5,1.0,4,258,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.61,0.52,5,255,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.17,0.55,6,250,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.19,0.9,5,172,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.65,0.59,4,192,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1,0.81,6,271,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.41,0.51,2,127,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.61,0.47,4,181,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1,0.77,6,247,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.95,0.67,4,270,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.41,0.77,4,231,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.4,0.46,2,132,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.38,0.5,2,153,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.37,0.47,2,141,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.36,0.47,2,129,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.44,0.53,2,156,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.09,0.98,6,271,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.21,0.81,4,144,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.38,0.45,2,127,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.94,0.86,3,221,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.92,0.98,3,149,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.86,0.65,5,166,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.6,0.49,3,239,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.75,0.83,3,146,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.8,0.77,4,205,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.85,7,275,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.64,0.61,5,249,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.42,0.56,2,134,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.45,0.55,2,148,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.5,0.67,2,142,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.44,0.56,2,145,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.72,0.87,5,223,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.72,0.82,5,287,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.38,0.47,2,144,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.78,0.98,5,263,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.79,0.84,5,245,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.72,0.88,2,247,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.11,0.78,6,245,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.42,0.54,2,143,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.57,0.69,4,146,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.4,0.56,2,130,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.97,0.89,4,208,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.38,0.46,2,147,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.11,0.9,6,264,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.41,0.55,2,154,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.1,0.88,6,284,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.83,0.88,3,223,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.37,0.55,2,159,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.79,0.87,5,261,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.4,0.49,2,135,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.62,0.54,3,142,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.4,0.54,2,148,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.09,0.81,6,257,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.72,0.81,4,134,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.45,0.55,2,148,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.1,0.94,6,309,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.76,0.5,3,156,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.43,0.54,2,142,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.39,0.45,2,134,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.11,0.96,6,280,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.38,0.52,2,145,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.37,0.55,2,152,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.5,0.5,3,237,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.13,0.61,5,198,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.61,0.51,4,242,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.16,0.74,5,205,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.79,0.84,5,247,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.39,0.54,2,158,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.33,0.88,6,219,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.45,0.56,2,146,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.45,0.52,2,145,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.52,0.84,2,266,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.87,0.84,4,237,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.62,0.49,4,174,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.87,1.0,5,261,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.84,0.94,5,262,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.25,0.53,4,160,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.83,0.57,3,135,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.39,0.54,2,155,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.42,0.53,2,142,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.71,0.7,4,213,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,0.93,5,167,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.64,0.68,3,272,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.36,0.47,2,148,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.45,0.45,2,145,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.41,0.52,2,127,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.14,0.62,4,158,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.27,0.54,7,278,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.73,0.97,5,217,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.42,0.75,3,163,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.43,0.49,2,160,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.94,0.59,3,151,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.5,0.95,5,207,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.73,0.99,6,206,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.91,0.9,4,250,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.4,0.46,2,149,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.29,0.86,3,251,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.92,0.76,3,171,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.59,0.87,4,191,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.41,0.48,2,139,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.09,0.78,6,254,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.7,0.84,6,161,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.8,0.55,4,178,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.38,0.86,6,139,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.1,0.96,6,292,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.76,0.83,6,293,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.75,0.55,5,204,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.74,0.9,4,226,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.83,0.84,4,146,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.65,0.83,4,251,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.36,0.5,2,132,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.54,0.53,4,245,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.43,0.46,2,129,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.45,0.54,2,131,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.77,0.5,5,170,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.92,0.98,3,149,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.4,0.46,2,127,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1,0.86,6,283,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.41,0.54,2,145,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.13,0.59,5,160,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.73,1.0,4,268,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.13,0.61,5,198,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.9,0.97,4,239,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.7,0.63,3,157,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.88,1.0,5,247,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.63,0.95,4,134,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.39,0.46,2,136,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.91,0.98,5,135,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.57,0.68,3,254,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.87,0.88,5,231,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.1,0.89,7,272,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.99,0.86,3,198,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.39,0.57,2,131,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.69,0.49,3,198,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.48,0.58,3,194,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.64,0.51,4,247,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.43,0.48,2,135,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.85,0.85,5,267,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.09,0.86,7,309,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.36,0.52,2,137,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.43,0.57,2,159,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.8,0.95,4,272,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.38,0.49,2,127,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.15,0.9,5,284,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.89,0.65,5,195,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.61,0.74,5,185,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.78,0.99,5,241,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.38,0.51,2,159,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1,0.89,7,285,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.11,0.9,6,253,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.6,0.99,4,160,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.94,7,255,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.64,0.77,3,249,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.45,0.45,2,154,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.85,0.97,4,210,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.51,0.73,4,174,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.64,0.89,4,146,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.37,0.48,2,159,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.38,0.57,2,140,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
